Nro|10732|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANL-0028|Description||QuantityOnRent|8|QuantityInTransit|0|QuantityReserved|0
Nro|10733|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANL-0031|Description||QuantityOnRent|3|QuantityInTransit|0|QuantityReserved|0
Nro|10734|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0008|Description||QuantityOnRent|6|QuantityInTransit|0|QuantityReserved|0
Nro|10735|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANL-0030|Description||QuantityOnRent|10|QuantityInTransit|0|QuantityReserved|0
Nro|10736|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|GATA-0004|Description||QuantityOnRent|997|QuantityInTransit|0|QuantityReserved|0
Nro|10737|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANL-0027|Description||QuantityOnRent|9|QuantityInTransit|0|QuantityReserved|0
Nro|10738|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0043|Description||QuantityOnRent|2|QuantityInTransit|0|QuantityReserved|0
Nro|10739|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0069|Description||QuantityOnRent|2|QuantityInTransit|0|QuantityReserved|0
Nro|10740|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ALZA-0010|Description||QuantityOnRent|7|QuantityInTransit|0|QuantityReserved|0
Nro|10741|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0257|Description||QuantityOnRent|180|QuantityInTransit|0|QuantityReserved|0
Nro|10742|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0048|Description||QuantityOnRent|13|QuantityInTransit|0|QuantityReserved|0
Nro|10743|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0116|Description||QuantityOnRent|63|QuantityInTransit|0|QuantityReserved|0
Nro|10744|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TRAV-0011|Description||QuantityOnRent|450|QuantityInTransit|0|QuantityReserved|0
Nro|10745|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0044|Description||QuantityOnRent|3|QuantityInTransit|0|QuantityReserved|0
Nro|10746|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0045|Description||QuantityOnRent|24|QuantityInTransit|0|QuantityReserved|0
Nro|10747|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|EEXT-0122|Description||QuantityOnRent|1|QuantityInTransit|0|QuantityReserved|0
Nro|10748|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0151|Description||QuantityOnRent|13|QuantityInTransit|0|QuantityReserved|0
Nro|10749|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0134|Description||QuantityOnRent|35|QuantityInTransit|0|QuantityReserved|0
Nro|10750|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANL-0003|Description||QuantityOnRent|47|QuantityInTransit|0|QuantityReserved|0
Nro|10751|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ALZA-0009|Description||QuantityOnRent|1|QuantityInTransit|0|QuantityReserved|0
Nro|10752|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|MHLO-0006|Description||QuantityOnRent|8|QuantityInTransit|0|QuantityReserved|0
Nro|10753|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0186|Description||QuantityOnRent|166|QuantityInTransit|0|QuantityReserved|0
Nro|10754|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0015|Description||QuantityOnRent|14|QuantityInTransit|0|QuantityReserved|0
Nro|10755|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0013|Description||QuantityOnRent|39|QuantityInTransit|0|QuantityReserved|0
Nro|10756|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0161|Description||QuantityOnRent|5|QuantityInTransit|0|QuantityReserved|0
Nro|10757|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0008|Description||QuantityOnRent|195|QuantityInTransit|0|QuantityReserved|0
Nro|10758|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANFA-0023|Description||QuantityOnRent|7|QuantityInTransit|0|QuantityReserved|0
Nro|10759|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0111|Description||QuantityOnRent|4|QuantityInTransit|0|QuantityReserved|0
Nro|10760|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PUNT-0033|Description||QuantityOnRent|4|QuantityInTransit|0|QuantityReserved|0
Nro|10761|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0102|Description||QuantityOnRent|5|QuantityInTransit|0|QuantityReserved|0
Nro|10762|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TUBO-0161|Description||QuantityOnRent|1|QuantityInTransit|0|QuantityReserved|0
Nro|10763|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0017|Description||QuantityOnRent|55|QuantityInTransit|0|QuantityReserved|0
Nro|10764|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|VIAL-0016|Description||QuantityOnRent|6|QuantityInTransit|0|QuantityReserved|0
Nro|10765|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0041|Description||QuantityOnRent|49|QuantityInTransit|0|QuantityReserved|0
Nro|10766|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TUBO-0059|Description||QuantityOnRent|10|QuantityInTransit|0|QuantityReserved|0
Nro|10767|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0090|Description||QuantityOnRent|9|QuantityInTransit|0|QuantityReserved|0
Nro|10768|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0007|Description||QuantityOnRent|58|QuantityInTransit|0|QuantityReserved|0
Nro|10769|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0049|Description||QuantityOnRent|333|QuantityInTransit|0|QuantityReserved|0
Nro|10770|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANL-0026|Description||QuantityOnRent|7|QuantityInTransit|0|QuantityReserved|0
Nro|10771|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TUBO-0021|Description||QuantityOnRent|63|QuantityInTransit|0|QuantityReserved|0
Nro|10772|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|EINT-0051|Description||QuantityOnRent|8|QuantityInTransit|0|QuantityReserved|0
Nro|10773|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0164|Description||QuantityOnRent|2|QuantityInTransit|0|QuantityReserved|0
Nro|10774|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0016|Description||QuantityOnRent|8|QuantityInTransit|0|QuantityReserved|0
